Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,56.59,56.75,56.049999,56.220001,54.548046,10073000
2018-01-03,56.23,56.259997999999996,55.959998999999996,56.139998999999996,54.470425,10582500
2018-01-04,56.439999,57.419998,56.380001,57.049999,55.353363,15030200
2018-01-05,57.389998999999996,57.389998999999996,56.59,56.990002000000004,55.295147,9499100
2018-01-08,57.209998999999996,57.25,56.5,56.66,54.974964,11109300
2018-01-09,56.810001,57.099998,56.57,56.799999,55.110797999999996,10631700
2018-01-10,56.549999,57.369999,56.459998999999996,57.299999,55.595928,9062400
2018-01-11,57.299999,57.610001000000004,57.16,57.599998,55.887005,7106300
2018-01-12,57.950001,58.810001,57.889998999999996,58.66,56.915485,12343100
2018-01-16,61.75,63.779999,61.25,62.07,60.224072,48091300
2018-01-17,62.290001000000004,62.59,61.889998999999996,62.029999,60.185261,21118200
2018-01-18,62.0,62.119999,60.630001,61.130001,59.312031000000005,19905800
2018-01-19,61.48,61.48,60.639998999999996,61.279999,59.457561,12161900
2018-01-22,60.950001,61.439999,60.720001,61.25,59.42845500000001,12247500
2018-01-23,61.029999,62.130001,60.869999,61.700001,59.865078000000004,11181500
2018-01-24,62.009997999999996,62.110001000000004,60.959998999999996,61.18,59.360542,13482100
2018-01-25,61.299999,61.380001,60.950001,61.299999,59.476971,9402300
2018-01-26,61.490002000000004,62.080002,61.34,62.040001000000004,60.194965,10553700
2018-01-29,61.950001,62.139998999999996,61.560001,61.630001,59.797153,8776900
2018-01-30,60.790001000000004,61.25,60.439999,60.650002,58.846302,13040700
2018-01-31,60.77,60.799999,58.900002,59.25,57.487938,14869000
2018-02-01,59.169998,60.34,59.07,59.860001000000004,58.079795999999995,13368000
2018-02-02,59.41,59.970001,58.279999,58.560001,56.81845500000001,12264100
2018-02-05,58.27,58.950001,55.82,56.400002,54.722694,19605700
2018-02-06,55.139998999999996,56.77,54.330002,55.459998999999996,53.810642,31006200
2018-02-07,55.169998,56.709998999999996,55.09,55.880001,54.218159,13692500
2018-02-08,56.040001000000004,56.459998999999996,54.709998999999996,54.73,53.10235600000001,20870000
2018-02-09,55.150002,55.41,53.360001000000004,54.869999,53.23819,18580500
2018-02-12,55.349998,55.889998999999996,54.959998999999996,55.43,53.78154,12652200
2018-02-13,55.23,55.369999,54.77,54.900002,53.2673,17039400
2018-02-14,54.310001,55.099998,54.220001,54.900002,53.2673,11446700
2018-02-15,55.43,55.990002000000004,54.830002,55.990002000000004,54.32489,10099900
2018-02-16,55.970001,56.990002000000004,55.919998,56.290001000000004,54.615967000000005,11731300
2018-02-20,56.119999,56.139998999999996,54.950001,54.98,53.344925,13467000
2018-02-21,55.029999,55.439999,54.549999,54.549999,52.927707999999996,10729900
2018-02-22,54.599998,55.07,54.419998,54.57,52.947113,10815800
2018-02-23,54.82,55.0,54.57,54.869999,53.23819,9064100
2018-02-26,55.0,56.189999,55.0,56.060001,54.392803,12142200
2018-02-27,55.91,55.959998999999996,54.700001,54.720001,53.092659,9288600
2018-02-28,55.060001,55.169998,54.209998999999996,54.220001,52.607525,11266800
